"size";"compares";"swaps";"time"
700;6650;3564;0,11
700;6573;3506;0,11
700;6684;3591;0,11
700;6667;3564;0,12
700;6498;3437;0,11
700;6568;3480;0,11
700;6564;3469;0,11
700;6653;3601;0,12
700;6606;3562;0,12
700;6729;3665;0,12
700;6580;3519;0,12
700;6749;3663;0,12
700;6750;3668;0,11
700;6628;3558;0,12
700;6619;3546;0,12
700;6603;3508;0,12
700;6579;3504;0,12
700;6623;3566;0,12
700;6632;3548;0,12
700;6610;3530;0,11
700;6608;3530;0,11
700;6633;3549;0,11
700;6635;3554;0,11
700;6654;3578;0,11
700;6610;3557;0,11
700;6668;3607;0,12
700;6595;3508;0,12
700;6626;3542;0,12
700;6665;3576;0,11
700;6742;3669;0,11
700;6661;3594;0,12
700;6645;3588;0,12
700;6570;3496;0,12
700;6613;3518;0,12
700;6683;3595;0,12
700;6639;3532;0,11
700;6650;3578;0,11
700;6707;3608;0,11
700;6563;3499;0,11
700;6609;3542;0,11
700;6646;3574;0,12
700;6608;3519;0,12
700;6709;3666;0,12
700;6679;3616;0,11
700;6654;3590;0,12
700;6585;3536;0,13
700;6689;3636;0,11
700;6621;3524;0,12
700;6633;3549;0,12
700;6568;3496;0,12
700;6669;3638;0,12
700;6626;3558;0,11
700;6585;3563;0,11
700;6634;3548;0,11
700;6620;3562;0,11
700;6639;3535;0,11
700;6641;3542;0,12
700;6638;3543;0,12
700;6624;3551;0,12
700;6615;3546;0,12
700;6607;3529;0,12
700;6589;3511;0,11
700;6639;3554;0,11
700;6563;3495;0,11
700;6556;3501;0,12
800;7484;4130;0,13
800;7441;4066;0,13
800;7575;4203;0,13
800;7575;4196;0,13
800;7469;4097;0,13
800;7391;3987;0,13
800;7449;4082;0,13
800;7496;4119;0,13
800;7419;4037;0,13
800;7471;4100;0,13
800;7461;4079;0,13
800;7498;4126;0,14
800;7468;4087;0,14
800;7508;4130;0,13
800;7536;4167;0,13
800;7426;4056;0,13
800;7564;4189;0,13
800;7494;4138;0,13
800;7463;4093;0,13
800;7524;4111;0,13
800;7508;4139;0,13
800;7514;4117;0,13
800;7410;4028;0,13
800;7513;4148;0,13
800;7504;4145;0,12
800;7513;4152;0,13
800;7462;4081;0,13
800;7448;4061;0,13
800;7510;4161;0,13
800;7419;4023;0,12
800;7568;4222;0,13
800;7419;4049;0,13
800;7465;4094;0,13
800;7475;4123;0,13
800;7448;4085;0,13
800;7516;4161;0,13
800;7431;4076;0,13
800;7458;4114;0,13
800;7403;4013;0,13
800;7501;4100;0,13
800;7461;4097;0,13
800;7467;4084;0,13
800;7439;4058;0,14
800;7534;4148;0,13
800;7453;4073;0,13
800;7509;4125;0,13
800;7629;4256;0,13
800;7507;4123;0,13
800;7512;4174;0,13
800;7433;4067;0,13
800;7487;4090;0,13
800;7451;4053;0,13
800;7516;4145;0,14
800;7445;4096;0,13
800;7455;4067;0,13
800;7490;4121;0,13
800;7531;4188;0,13
800;7479;4110;0,13
800;7554;4214;0,13
800;7398;4022;0,13
800;7479;4075;0,13
800;7414;4061;0,13
800;7504;4166;0,13
800;7403;4034;0,13
800;7494;4133;0,13
800;7515;4156;0,13
800;7537;4160;0,13
800;7513;4138;0,13
800;7529;4156;0,13
800;7469;4125;0,13
800;7549;4209;0,13
800;7455;4085;0,13
800;7413;4056;0,13
800;7513;4145;0,13
800;7403;4036;0,13
800;7478;4096;0,13
800;7472;4112;0,13
800;7494;4106;0,13
800;7462;4082;0,13
800;7437;4044;0,13
800;7462;4106;0,13
800;7466;4088;0,13
800;7548;4151;0,13
